"ACCOUNT:","WO0001 - L3 CASH AND CARRY"
"ACCOUNT CURRENCY:","Local"
"DISPLAY CURRENCY:","Local"
"CURRENT BALANCE:","88768.73"
"UD PAY/CHEQUES:","0.00"
"CREDIT CLAIMS:","0.00"
"TOTAL EXCLUDING UD/CLAIMS:","0.00"
"SORT ORDER:","DOCUMENT DATE"
"YEAR:","CURRENT"
"EXCLUDE:","ALLOCATION DETAIL"

"LINE","PERIOD","DOCNO","ENTRY","DATE","INVNO","CUSTOMER/BANK REF","ORDER","REFERENCE","AMOUNT","BALANCE"
"178","12","00049139","Invoice","07/02/2026","","DN*21682-EMPTY","00013086","L3 CASH AND CARRY","19780.00","73224.93"
"179","12","00014393","Crd Note","09/02/2026","","DN*21682-EMPTY","","L3 CASH AND CARRY","-19780.00","53444.93"
"180","12","00000456","Journal","11/02/2026","","","","DISCOUNT ALLOWED","-0.30","53444.63"
"181","12","00000458","Journal","11/02/2026","","","","DISCOUNT ALLOWED","-0.02","53444.61"
"182","12","00000459","Journal","11/02/2026","","","","DISCOUNT ALLOWED","-0.36","53444.25"
"183","12","00043323","Payment","12/02/2026","","TRANSF | STAT 123","","L3 CASH AND CARRY","-9410.00","44034.25"
"184","12","00049213","Invoice","12/02/2026","","DN#21537","00013125","L3 CASH AND CARRY","8195.12","52229.37"
"185","12","00049214","Invoice","12/02/2026","","DN#21537-EMPTY","00013126","L3 CASH AND CARRY","18860.00","71089.37"
"186","12","00014423","Crd Note","13/02/2026","","DN#21537-EMPTY","","L3 CASH AND CARRY","-18975.00","52114.37"
"187","12","00043398","Payment","20/02/2026","","TRANSF | STAT 123","","L3 CASH AND CARRY","-8195.00","43919.37"
"188","12","00014471","Crd Note","23/02/2026","","DN-21270-EMPTY","","L3 CASH AND CARRY","-19320.00","24599.37"
"189","12","00049374","Invoice","23/02/2026","","DN-21922","00013230","L3 CASH AND CARRY","9410.01","34009.38"
"190","12","00049375","Invoice","23/02/2026","","DN-21270-EMPTY","00013231","L3 CASH AND CARRY","21562.50","55571.88"
"191","12","00049468","Invoice","26/02/2026","","DN#22104","","L3 CASH AND CARRY","5654.90","61226.78"
"192","12","00049469","Invoice","26/02/2026","","DN#22104-EMPTY","","L3 CASH AND CARRY","11327.50","72554.28"
"193","12","00014510","Crd Note","28/02/2026","","DN#22104-EMPTY","","L3 CASH AND CARRY","-11327.50","61226.78"
"194","13","00043563","Payment","06/03/2026","","TRANSF | STAT 124","","L3 CASH AND CARRY","-15065.00","46161.78"
"195","13","00049682","Invoice","11/03/2026","","DN#21959","00013391","L3 CASH AND CARRY","13895.01","60056.79"
"196","13","00049683","Invoice","11/03/2026","","DN#21959-EMPTY","00013392","L3 CASH AND CARRY","21620.00","81676.79"
"197","13","00014581","Crd Note","12/03/2026","","DN#21959-EMPTY","","L3 CASH AND CARRY","-21620.00","60056.79"
"198","13","00014595","Crd Note","16/03/2026","","DN#21959","","L3 CASH AND CARRY","-13895.01","46161.78"
"199","13","00049747","Invoice","16/03/2026","","DN#21959- PRICE ADJ","","L3 CASH AND CARRY","9963.40","56125.18"
"200","13","00014608","Crd Note","17/03/2026","","DN#21831","","L3 CASH AND CARRY","-6664.56","49460.62"
"201","13","00014609","Crd Note","17/03/2026","","DN#21831-EMPTY","","L3 CASH AND CARRY","-14662.50","34798.12"
"202","13","00049778","Invoice","17/03/2026","","DN#21831","00013462","L3 CASH AND CARRY","6664.56","41462.68"
"203","13","00049780","Invoice","17/03/2026","","DN#21831-EMPTY","00013463","L3 CASH AND CARRY","14662.50","56125.18"
"204","13","00049813","Invoice","18/03/2026","","DN=22137","00013462","L3 CASH AND CARRY","6664.56","62789.74"
"205","13","00049814","Invoice","18/03/2026","","DN=00=EMPTY","00013463","L3 CASH AND CARRY","14662.50","77452.24"
"206","13","00014622","Crd Note","19/03/2026","","DN=00=EMPTY","","L3 CASH AND CARRY","-14662.50","62789.74"
"207","13","00043757","Payment","24/03/2026","","TRANSF | STAT 124","","L3 CASH AND CARRY","-16628.00","46161.74"
"208","13","00014670","Crd Note","27/03/2026","","DN-22031","","L3 CASH AND CARRY","-8759.77","37401.97"
"209","13","00049968","Invoice","28/03/2026","","DN-22031","00013559","L3 CASH AND CARRY","8759.77","46161.74"
"210","13","00049970","Invoice","28/03/2026","","DN-22031-EMPTY","00013560","L3 CASH AND CARRY","20930.00","67091.74"
"211","13","00049973","Invoice","28/03/2026","","DN#22031","","L3 CASH AND CARRY","9896.53","76988.27"
"212","13","00014679","Crd Note","30/03/2026","","DN-22031-EMPTY","","L3 CASH AND CARRY","-20930.00","56058.27"
"213","14","00043881","Payment","04/04/2026","","TRANSF | STAT 125","","L3 CASH AND CARRY","-9896.00","46162.27"
"214","14","00050120","Invoice","08/04/2026","","DN-22302","00013643","L3 CASH AND CARRY","10773.35","56935.62"
"215","14","00044002","Payment","14/04/2026","","TRANSF | STAT 125","","L3 CASH AND CARRY","-10774.00","46161.62"
"216","14","00050232","Invoice","14/04/2026","","DN-22318","","L3 CASH AND CARRY","11354.95","57516.57"
